sample	Continent	Shannon_index	nReads	sum_len	num_seqs	Shannon_residual
SRR7685262	Asia	4.17791	166420267	173945468	231656	0.143386413789902
SRR7685263	Asia	3.43686	179079886	419135835	547155	-1.59286237459089
SRR7685264	Asia	4.03834	166465267	299329172	428650	-0.568844411328154
SRR7685265	Asia	4.73831	197461555	415715900	633133	-0.203910755401432
SRR7685266	Asia	5.69822	193423953	1027865970	958084	-0.504185758596673
SRR7685267	Asia	2.65096	144076023	77685385	121298	-0.402509610251419
SRR7685268	Asia	1.25592	120773424	249272751	253629	-3.32129786953782
SRR7685270	Asia	4.03538	150025830	262260685	366351	-0.437537105636524
SRR7685271	Asia	3.85903	135263138	794798661	898050	-1.96475678876172
SRR7685275	Asia	5.8737	113203919	546623891	581367	0.436813476959513
SRR7685276	Asia	5.84202	178299123	1050830907	1293726	-0.247875461956497
SRR7685277	Asia	3.78935	161451878	697314163	981894	-1.77525047282092
SRR7685278	Asia	5.41924	136484580	622309568	675607	-0.14990361333571
SRR7685279	Asia	3.88416	128464340	1075676810	398557	-2.83517298267871
SRR7685280	Asia	5.42402	144853350	691986774	762926	-0.255539717828633
SRR7685281	Asia	4.42409	131136713	1118176568	493082	-2.25168260441858
SRR7685282	Asia	5.4778	148418066	1302505927	810886	-1.19541002200197
SRR7686592	North_America	0.820293	32203341	66115913	113847	-2.02723434869883
SRR7686593	North_America	4.47923	80096003	231027578	349651	0.178538361761955
SRR7686595	North_America	4.3322	35954518	142081302	246710	0.632554629060846
SRR7686596	North_America	6.20491	54376055	257887829	397636	1.78400711893025
SRR7686597	North_America	7.25765	183217092	677616918	974125	1.73750040539929
SRR7686598	North_America	5.34011	35889684	203403615	325003	1.1965852539736
SRR7686599	North_America	7.21099	126994239	731397057	1011144	1.57992636573669
SRR7686600	North_America	7.5409	162102120	685411628	999630	2.01316366645887
SRR7686601	North_America	6.88296	93296034	567862903	831704	1.55962448727137
SRR7686602	North_America	4.48123	26163070	130905491	200500	0.805958257285512
SRR7686603	North_America	5.41738	41255710	164478600	274903	1.53671044457295
SRR7686604	North_America	6.49382	124835975	511125101	824706	1.34137062040967
SRR8083635	Asia	7.00168	183019006	1572527156	2318229	0.549805612314075
SRR8198106	North_America	5.84682	113946971	514923883	653506	0.565053865455135
SRR8198107	North_America	2.89504	112570918	122129975	95556	-1.01389137179281
SRR8198108	North_America	5.07954	119289473	502284045	640117	-0.171558367435334
SRR8198109	North_America	3.76864	115394820	136252464	104921	-0.270564689578358
SRR8198110	North_America	5.68712	110789951	499424147	588050	0.401849017150889
SRR8198111	North_America	3.55497	104883058	111058172	83418	-0.268817463897927
SRR8198112	North_America	5.39956	135197992	479633772	585084	0.180403120389363
SRR8198113	North_America	3.91343	136702413	129938107	97934	-0.0805650099951473
SRR8198114	North_America	5.99217	129684250	565009719	647144	0.557232331628413
SRR8198115	North_America	4.32223	98985607	113568453	94207	0.521902829346572
SRR8198116	North_America	5.70145	101324849	417014841	491525	0.617549004389368
SRR8198117	North_America	2.94687	92883424	96209193	76777	-0.687685187160292
SRR8198118	North_America	5.58517	113178838	494767885	575942	0.305045551630396
SRR8198119	North_America	3.91306	111769384	159134501	109880	-0.355084895264654
SRR8198120	North_America	5.37241	122126399	583395330	690785	-0.0828389082042606
SRR8198121	North_America	3.77752	98283713	172776049	156924	-0.448379621778528
SRR8198122	North_America	5.408	115487083	448970233	544504	0.257559310862893
SRR8198123	North_America	4.06195	114021304	128160283	88219	0.0353718838207763
SRR8198124	North_America	5.36417	126240457	549865474	633369	-0.0379035859687624
SRR8198125	North_America	3.82315	109687713	146636815	107897	-0.321888864511513
SRR8198126	North_America	4.13572	102229745	81552298	79401	0.787113778647445
SRR8198127	North_America	5.65303	104363544	526481781	635304	0.319854854103613
SRR8198128	North_America	3.00224	110306219	157219132	131746	-1.15611285843198
SRR8198129	North_America	5.54549	118420624	548734232	680419	0.181429362569698
SRR8198130	North_America	5.21509	121070079	293849196	240580	0.345140076637001
SRR8198131	North_America	5.53897	126758369	531243971	605060	0.169988731747622
SRR8198132	North_America	4.15549	103156080	229104229	216180	-0.367134509529816
SRR8198133	North_America	5.38962	111169607	518647277	627972	0.075944528904032
SRR8198134	North_America	4.78177	108455032	212236379	172649	0.271817640505729
SRR8198135	North_America	5.46482	136535698	525452885	611819	0.120297913694505
SRR8198136	North_America	3.50114	125174567	237063902	277929	-0.948609346593144
SRR8198137	North_America	5.62358	115451796	503743531	626475	0.356536825927036
SRR8655112	Asia	5.46442	189226635	702042042	694525	-0.281067032468938
SRR8655113	Asia	5.42319	187477737	714131416	727857	-0.326750832149349
SRR8655114	Asia	4.91167	198242828	756464399	736079	-0.925068034443163
SRR8655115	Asia	5.13127	177825719	735813785	709783	-0.680473227911267
SRR8655116	Asia	4.99081	188823931	798297229	803750	-0.890072644962794
SRR8655117	Asia	5.6524	193121096	806588135	811182	-0.240277716438372
SRR8655118	Asia	5.54596	195103823	773567054	774227	-0.302075746570629
SRR8655119	Asia	5.40067	196289865	662764281	617605	-0.309447857696638
SRR8655120	Asia	5.58686	195110284	780576960	751692	-0.290497502734642
SRR8719639	Asia	6.2239	155587843	921401443	1156390	0.288849109834676
SRR8719640	Asia	6.15489	153589870	1072424701	1263175	0.017790513820175
SRR8719641	Asia	6.00707	158954253	1312519013	2054034	-0.214563307199254
SRR8719642	Asia	5.56113	157948575	549908463	584120	0.122154540201422
SRR8719643	Asia	5.02924	167233489	665181807	781247	-0.572244730713411
SRR8719644	Asia	6.82591	164152964	1046499541	1207966	0.707238606392501
SRR8719645	Asia	3.74491	167853638	234603133	225424	-0.787585842575149
SRR8719646	Asia	5.38188	161193620	434749938	416563	0.155441863099259
SRR8719647	Asia	5.04436	157579131	580342314	551121	-0.510859506019218
SRR8719648	Asia	6.56469	173881729	1188695680	1451902	0.332182480147286
SRR8820673	Asia	6.70499	165628463	1098103404	1749297	0.692912952264515
SRR8820674	Asia	7.32266	190534145	1507394172	2331903	0.942864295470771
SRR8820675	Asia	6.67739	211165147	1683405985	2620951	0.178546271556956
SRR8820676	Asia	6.84093	184989090	1436325914	2187759	0.507108994122616
SRR8820677	Asia	6.38134	203361012	1518816172	2462657	0.0175183242925877
SRR8820678	Asia	6.50332	184680905	1418352304	2185392	0.18932913898391
SRR8820679	Asia	6.59607	194748757	1526014319	2389595	0.208907343607102
SRR8820680	Asia	6.58316	165783884	1164747607	1876676	0.510674192490215
SRR8820681	Asia	6.76142	168429294	1242523611	1989216	0.61349474401552
SRR8840689	Asia	4.49501	36280336	212351466	219407	0.0862461031183364
SRR8840693	Asia	4.50514	26899374	178396723	189024	0.299612802643318
SRR8840694	Asia	4.16493	37293264	247649185	260675	-0.406618980379125
SRR8960082	Oceania	2.82065	54464413	305526873	310414	-1.99811013451304
SRR8960083	Oceania	4.73239	69596948	346932535	298901	-0.307166962496883
SRR8960084	Oceania	5.11709	75602618	446067362	457505	-0.116239665772711
SRR8960197	Oceania	4.66535	39656627	280914495	278650	-0.076154966203129
SRR8960198	Oceania	4.7389	67990205	369454096	427472	-0.224708795638325
SRR8960236	Oceania	5.01384	61817214	379121580	382791	-0.0480923253937696
SRR8960239	Oceania	5.19709	63176668	375644440	338350	0.0889622316005767
SRR8960240	Oceania	5.13853	54046668	333754813	341993	0.224772840814255
SRR8960241	Oceania	5.36264	51300905	288606864	296600	0.61253819452309
SRR8960242	Oceania	4.96367	57105890	274814647	250539	0.210519566579163
SRR8960243	Oceania	5.40259	50817610	381872117	386393	0.330518950067002
SRR8960244	Oceania	5.47407	51637276	306865955	326063	0.671880161068023
SRR8960245	Oceania	5.28513	69165217	367427774	369426	0.258016237606928
SRR8960246	Oceania	4.08069	51963668	210198837	184876	-0.391182365341844
SRR8960247	Oceania	5.59707	96043546	445122152	388267	0.289230306915422
SRR8960248	Oceania	5.48341	45847743	313682478	296532	0.596475739448237
SRR8960250	Oceania	5.60356	75376914	467300806	464009	0.30189429815192
SRR8960251	Oceania	5.13894	70373760	380160997	359149	0.0428699860456597
SRR8960252	Oceania	5.2726	59680391	393813013	406438	0.178387536713318
SRR8960253	Oceania	4.89613	68085504	448780988	464914	-0.340676327801243
SRR8960258	Oceania	4.67259	69258167	352161451	345957	-0.318458525014004
SRR8960259	Oceania	5.06945	63649118	407704000	422092	-0.0610693030754337
SRR8960272	Oceania	5.49743	75356545	440854171	392720	0.207042871726851
SRR8960273	Oceania	5.52808	194696776	593288551	565670	-0.0465552654994028
SRR8960282	Oceania	5.4372	73538076	424293663	410039	0.229934127785185
SRR8960283	Oceania	4.98999	73794099	363554595	367098	-0.0220849321468086
SRR8960284	Oceania	5.91016	200651962	733148887	648134	0.0609480130676519
SRR8960285	Oceania	4.73328	44222737	289688513	305792	-0.0100253313368542
SRR8960294	Oceania	4.27835	51436489	346786545	362486	-0.66924269812193
SRR8960298	Oceania	4.90964	52187556	388004867	424434	-0.141048564784318
SRR8960300	Oceania	4.98065	76032020	324774724	311310	0.069643657214491
SRR8960337	Oceania	5.17887	43400725	260554872	243320	0.493124147359904
SRR8960340	Oceania	4.72136	55704444	340884395	337962	-0.232059421966271
SRR8960342	Oceania	5.18762	54592954	323521913	327543	0.302956575009533
SRR8960352	Oceania	5.34695	64456440	395515607	447784	0.295216383567589
SRR8960369	Oceania	4.83273	58562727	401614791	442147	-0.25161364368158
SRR8960394	Oceania	5.17248	67281766	297776164	318243	0.411081768141668
SRR8960395	Oceania	5.32456	69000597	318217824	346072	0.497776222196515
SRR8960396	Oceania	5.54179	69822962	411637223	451545	0.430776459138773
SRR8960397	Oceania	5.25206	67971066	367442164	332562	0.172251566720676
SRR8960398	Oceania	5.27149	68756715	363457932	377517	0.272667469921113
SRR8960399	Oceania	4.56046	48962900	247203814	285004	0.0405664708985609
SRR8960400	Oceania	3.16257	39238181	282020159	321832	-1.5137105869116
SRR8960401	Oceania	5.63	68670571	319685779	278207	0.686973054332265
SRR8960404	Oceania	4.94416	56091027	357291703	393193	-0.00990181292121553
SRR8960405	Oceania	5.62885	92115418	589879059	572350	0.0575745029009742
SRR8960406	Oceania	5.11178	50635240	285208492	255313	0.306003272796126
SRR8960407	Oceania	4.64497	45558612	360234727	389613	-0.33021894910186
SRR8960426	Oceania	5.74789	121634218	556446893	489882	0.198017242773418
SRR8960427	Oceania	5.70512	68188074	454136782	465581	0.449836757828234
SRR8960428	Oceania	5.08185	122559610	507562680	450114	-0.361139118329724
SRR8960429	Oceania	4.85754	58288085	266180341	289154	0.227808771271917
SRR8960430	Oceania	5.47613	85796207	416319255	429226	0.324805927191217
SRR8960431	Oceania	4.8269	63430468	240783084	246322	0.281073806009248
SRR8960432	Oceania	5.66088	92926542	508552990	512987	0.275480394297726
SRR8960440	Oceania	4.88104	53566069	351987854	397599	-0.0439761356528305
SRR8960441	Oceania	5.80981	140534875	514621296	481467	0.380150021493158
SRR8960472	Oceania	5.28901	67619823	391774955	432106	0.235674043381976
SRR8960473	Oceania	4.51361	52702187	196161929	208273	0.21324923435951
SRR8960479	Oceania	5.35899	58170812	272178349	280368	0.677767604150492
SRR8960483	Oceania	5.68241	72707553	467341515	458595	0.374188414986229
SRR8960484	Oceania	5.74856	70948031	387266363	352762	0.613689012039745
SRR8960485	Oceania	4.74754	67734614	364592195	397563	-0.230798230006067
SRR8960491	Oceania	4.93005	56623461	260945946	215485	0.185570907998132
SRR8960492	Oceania	3.51186	80333292	210364552	152238	-1.05114667741967
SRR8960493	Oceania	4.60466	42128437	196638190	160025	0.165591103284498
SRR8960494	Oceania	4.75125	45570611	193405913	172332	0.377167517641475
SRR8960495	Oceania	4.08958	68807131	160085546	132213	-0.103729151062775
SRR8960496	Oceania	5.25173	78279041	349793147	279025	0.166459284300392
SRR8960497	Oceania	4.82257	60907144	173944018	122222	0.453728630955895
SRR8960498	Oceania	4.68635	53175850	263079052	224342	-0.0522462268620217
SRR8960499	Oceania	5.29029	67286244	284517457	199747	0.370694930511498
SRR8960500	Oceania	5.17629	63933709	268493704	245597	0.452689734173203
SRR8960501	Oceania	4.44984	50232251	175328453	146867	0.156598794612131
SRR8960502	Oceania	5.14161	82395816	304422378	231017	0.188126030511141
SRR8960503	Oceania	4.19646	56305871	175626610	137243	-0.131484466439195
SRR8960504	Oceania	4.94031	85444908	276413450	205287	0.0849169596753812
SRR8960505	Oceania	4.79817	50373916	240380768	214989	0.183652009443446
SRR8960507	Oceania	4.90426	60245541	234241948	173701	0.2282610407363
SRR8960508	Oceania	4.40721	56273289	118313314	79887	0.449551525011757
SRR8960509	Oceania	4.52084	61564458	207455316	158276	-0.00444326839110891
SRR8960510	Oceania	5.01184	77562227	419344285	404575	-0.182261267632964
SRR8960521	Oceania	5.42375	70585651	357040335	324610	0.378996239779744
SRR8960522	Oceania	5.43088	76039842	419814607	434805	0.270539185518445
SRR8960573	Oceania	4.9413	61660459	366094657	373486	-0.0762972041822731
SRR8960574	Oceania	5.59535	55067831	386968506	384816	0.501038251107165
SRR8960575	Oceania	4.76087	57997861	291377751	273230	-0.0436441109985775
SRR8960576	Oceania	5.416	86829629	426755445	417042	0.210422510201823
SRR8960578	Oceania	5.11507	51228326	286937305	288692	0.360883494044128
SRR8960586	Oceania	5.46359	67098078	422616641	411195	0.262692959225995
SRR8960588	Oceania	4.2541	59043535	268733443	326542	-0.330327581829695
SRR8960589	Oceania	4.86608	72117039	393697429	377429	-0.261546450955697
SRR8960680	Oceania	5.72865	109288550	611435951	658657	0.171892059999862
SRR8960681	Oceania	5.25761	50874369	354730052	379830	0.296439734890589
SRR8960682	Oceania	5.35601	70873398	396512449	416307	0.265397296747851
SRR8960683	Oceania	5.09095	74347079	348927896	339917	0.107189888951344
SRR8960685	Oceania	5.05184	55922837	375169498	365788	-0.0173314127668924
SRR8960700	Oceania	5.20365	61113938	287174814	278491	0.432993739180266
SRR8960701	Oceania	5.27207	47567682	291225202	286595	0.489056960885154
SRR8960719	Oceania	5.32501	74638491	423864320	416289	0.127152604569597
SRR8960720	Oceania	4.99299	75407473	337620924	332804	0.0522751763188058
SRR8960721	Oceania	5.28759	75928962	417719805	443529	0.145222029492949
SRR8960736	Oceania	5.90227	95213351	506079873	455306	0.465743320868569
SRR8960748	Oceania	5.1347	65691168	469377379	547830	-0.093614362845306
SRR8960756	Oceania	5.69843	87686843	536598132	529744	0.241179115346737
SRR8960758	Oceania	5.53993	81055396	496613937	526407	0.203710302805758
SRR8960759	Oceania	5.47531	66031368	478933409	517265	0.185841477433579
SRR8960760	Oceania	5.34109	105874758	446198673	406495	0.0537266536449379
SRR8960761	Oceania	4.87116	113215326	501791533	481161	-0.521340451790842
SRR8960762	Oceania	5.25388	55439727	277503068	251666	0.486729574401084
SRR8960763	Oceania	5.11599	56314941	366669261	412942	0.144436817308017
SRR8960798	Oceania	5.71101	71287735	373761123	371361	0.659295422497794
SRR8960818	Oceania	4.78972	58970264	295098759	295101	0.00326683144041005
SRR8960827	Oceania	5.55451	52197771	355634493	364016	0.568441390528265
SRR8960828	Oceania	5.69706	78730471	482114098	506017	0.38869965125422
SRR8960829	Oceania	5.49544	54748303	396555549	433000	0.420153890718627
SRR8960830	Oceania	5.70828	52601065	344410509	391053	0.809956383802013
SRR8960831	Oceania	3.79946	41674830	249508820	258291	-0.787026870508942
SRR8960832	Oceania	5.51682	84125802	505212070	540281	0.166342038823584
SRR8960834	Oceania	4.82957	40338025	283406730	308500	0.124711417103164
SRR8960881	Oceania	5.56574	75357069	439045525	443778	0.342885807354071
SRR8960882	Oceania	4.41106	58904661	244906604	301093	-0.0634416370262391
SRR8960884	Oceania	5.02695	62950123	392689554	392291	-0.0794371444954617
SRR8960932	Oceania	4.76702	51537420	245323063	240045	0.174803556719399
SRR8960933	Oceania	5.05647	53897624	241950537	234862	0.47650985361133
SRR8960934	Oceania	5.34252	77821671	343901456	293951	0.310623290850627
SRR8960935	Oceania	4.91824	42032016	151299101	125353	0.78203868099773
SRR8960937	Oceania	5.02184	70106450	265996768	199197	0.210540107838384
SRR8960946	Oceania	4.80424	66114296	292148541	258675	-0.029747508702417
SRR8960947	Oceania	5.07635	51887242	261138277	240274	0.383528706581062
SRR8960979	Oceania	5.1245	75100095	263312546	210232	0.357567289795843
SRR9037494	North_America	5.76608	138910135	583196710	653082	0.285463618706055
SRR9037495	North_America	5.47616	149345166	569549433	847401	0.164765167774478
SRR9037496	North_America	5.86578	151692694	597200328	840471	0.47375869338963
SRR9037497	North_America	3.97392	145131362	611419699	844725	-1.45439748290386
SRR9113688	Europe	4.7282	59665197	322370908	364255	-0.0963781534366664
SRR9113689	Europe	3.96739	48628822	117130202	131560	0.272149018952404
SRR9113690	Europe	3.81182	47451233	92956341	179752	0.64603112842538
SRR9113691	Europe	3.91167	90178364	109940099	109141	0.235745599198973
SRR9113692	Europe	3.66407	49887520	142655645	180770	-0.191820451071186
SRR9113693	Europe	4.51994	65296971	179437314	207507	0.365464075354981
SRR9113694	Europe	3.12862	46034835	302958828	548166	-1.395903251397
SRR9113696	Europe	5.0003	78829728	235315538	215704	0.429002986326001
SRR9113697	Europe	3.87961	60220093	135064343	202767	0.172450531420804
SRR9113698	Europe	4.21094	128264272	97639936	91262	0.643649441254597
SRR9113699	Europe	2.64393	98162336	175524699	214055	-1.45292595880191
SRR9113700	Europe	3.03099	48993629	102803219	146973	-0.397641441565662
SRR9113701	Europe	2.29462	44528323	59688871	101692	-0.438388022644289
