SRA Run	BioProject	Manure	Collection_Date	Continent	Country	Coordinate
SRR10378074	PRJNA586747	chicken	2018	Asia	China	
SRR10378075	PRJNA586747	chicken	2018	Asia	China	
SRR10378076	PRJNA586747	chicken	2018	Asia	China	
SRR10378077	PRJNA586747	chicken	2018	Asia	China	
SRR10378078	PRJNA586747	chicken	2018	Asia	China	
SRR10378079	PRJNA586747	chicken	2018	Asia	China	
SRR10378080	PRJNA586747	chicken	2018	Asia	China	
SRR10378081	PRJNA586747	chicken	2018	Asia	China	
SRR10378082	PRJNA586747	chicken	2018	Asia	China	
SRR12516174	PRJNA658643	chicken	2019	Asia	China	
SRR12516175	PRJNA658643	chicken	2019	Asia	China	
SRR12516176	PRJNA658643	chicken	2019	Asia	China	
SRR12516177	PRJNA658643	chicken	2019	Asia	China	
SRR12516178	PRJNA658643	chicken	2019	Asia	China	
SRR12516179	PRJNA658643	chicken	2019	Asia	China	
SRR12516180	PRJNA658643	chicken	2019	Asia	China	
SRR12516181	PRJNA658643	chicken	2019	Asia	China	
SRR12516182	PRJNA658643	chicken	2019	Asia	China	
SRR12730711	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730712	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730713	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730714	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730715	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730716	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730717	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730718	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730719	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730720	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730721	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730722	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730723	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730724	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730725	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730726	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730727	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730728	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730729	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730730	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730731	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730732	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730733	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730734	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730735	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730736	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730737	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730738	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730739	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730740	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730741	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730742	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730743	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730744	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730745	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730746	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730747	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730748	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730749	PRJNA666163	chicken	2017	North_America	Canada	
SRR12730750	PRJNA666163	chicken	2017	North_America	Canada	
SRR13243524	PRJNA684454	chicken	2020	South_America	Brazil	-22.22111N54.80556W
SRR13243525	PRJNA684454	chicken	2020	South_America	Brazil	-22.22111N54.80556W
SRR13243526	PRJNA684454	chicken	2020	South_America	Brazil	-26.91944N49.06611W
SRR13243527	PRJNA684454	chicken	2020	South_America	Brazil	-26.91944N49.06611W
SRR13243528	PRJNA684454	chicken	2020	South_America	Brazil	-26.91944N49.06611W
SRR13243529	PRJNA684454	chicken	2020	South_America	Brazil	-26.91944N49.06611W
SRR13243530	PRJNA684454	chicken	2020	South_America	Brazil	-26.91944N49.06611W
SRR13243532	PRJNA684454	chicken	2020	South_America	Brazil	-26.91944N49.06611W
SRR13243533	PRJNA684454	chicken	2020	South_America	Brazil	-26.91944N49.06611W
SRR13243535	PRJNA684454	chicken	2020	South_America	Brazil	-26.91944N49.06611W
SRR13243536	PRJNA684454	chicken	2020	South_America	Brazil	-26.91944N49.06611W
SRR13243537	PRJNA684454	chicken	2020	South_America	Brazil	-26.91944N49.06611W
SRR13243538	PRJNA684454	chicken	2020	South_America	Brazil	-26.91944N49.06611W
SRR13243539	PRJNA684454	chicken	2020	South_America	Brazil	-26.91944N49.06611W
SRR13243540	PRJNA684454	chicken	2020	South_America	Brazil	-26.91944N49.06611W
SRR13243541	PRJNA684454	chicken	2020	South_America	Brazil	-26.91944N49.06611W
SRR13243543	PRJNA684454	chicken	2020	South_America	Brazil	-26.91944N49.06611W
SRR13243544	PRJNA684454	chicken	2020	South_America	Brazil	-26.91944N49.06611W
SRR13243545	PRJNA684454	chicken	2020	South_America	Brazil	-26.91944N49.06611W
SRR13347273	PRJNA684454	chicken	2020	South_America	Brazil	-22.22111N54.80556W
SRR13347274	PRJNA684454	chicken	2020	South_America	Brazil	-22.22111N54.80556W
SRR13347275	PRJNA684454	chicken	2020	South_America	Brazil	-22.22111N54.80556W
SRR13347279	PRJNA684454	chicken	2020	South_America	Brazil	-22.22111N54.80556W
SRR13347285	PRJNA684454	chicken	2020	South_America	Brazil	-22.22111N54.80556W
SRR13347287	PRJNA684454	chicken	2020	South_America	Brazil	-22.22111N54.80556W
SRR13347289	PRJNA684454	chicken	2020	South_America	Brazil	-22.22111N54.80556W
SRR13347296	PRJNA684454	chicken	2020	South_America	Brazil	-22.22111N54.80556W
SRR13347297	PRJNA684454	chicken	2020	South_America	Brazil	-22.22111N54.80556W
SRR13358376	PRJNA684454	chicken	2020	South_America	Brazil	-22.9527N46.54418W
SRR13358378	PRJNA684454	chicken	2020	South_America	Brazil	-22.9527N46.54418W
SRR13358379	PRJNA684454	chicken	2020	South_America	Brazil	-22.9527N46.54418W
SRR13358381	PRJNA684454	chicken	2020	South_America	Brazil	-22.9527N46.54418W
SRR13358382	PRJNA684454	chicken	2020	South_America	Brazil	-22.9527N46.54418W
SRR13358383	PRJNA684454	chicken	2020	South_America	Brazil	-22.9527N46.54418W
SRR13358385	PRJNA684454	chicken	2020	South_America	Brazil	-22.9527N46.54418W
SRR13358407	PRJNA684454	chicken	2020	South_America	Brazil	-1.45583N48.50444W
SRR13358409	PRJNA684454	chicken	2020	South_America	Brazil	-1.45583N48.50444W
SRR13358410	PRJNA684454	chicken	2020	South_America	Brazil	-1.45583N48.50444W
SRR13358411	PRJNA684454	chicken	2020	South_America	Brazil	-1.45583N48.50444W
SRR13358412	PRJNA684454	chicken	2020	South_America	Brazil	-1.45583N48.50444W
SRR13358413	PRJNA684454	chicken	2020	South_America	Brazil	-1.45583N48.50444W
SRR13358414	PRJNA684454	chicken	2020	South_America	Brazil	-1.45583N48.50444W
SRR13358415	PRJNA684454	chicken	2020	South_America	Brazil	-1.45583N48.50444W
SRR13358416	PRJNA684454	chicken	2020	South_America	Brazil	-1.45583N48.50444W
SRR13358417	PRJNA684454	chicken	2020	South_America	Brazil	-1.45583N48.50444W
SRR13358418	PRJNA684454	chicken	2020	South_America	Brazil	-1.45583N48.50444W
SRR13358420	PRJNA684454	chicken	2020	South_America	Brazil	-1.45583N48.50444W
SRR13358421	PRJNA684454	chicken	2020	South_America	Brazil	-1.45583N48.50444W
SRR13358422	PRJNA684454	chicken	2020	South_America	Brazil	-1.45583N48.50444W
SRR13358423	PRJNA684454	chicken	2020	South_America	Brazil	-1.45583N48.50444W
SRR13358424	PRJNA684454	chicken	2020	South_America	Brazil	-1.45583N48.50444W
SRR13358447	PRJNA684454	chicken	2020	South_America	Brazil	-22.22111N54.80556W
SRR13358448	PRJNA684454	chicken	2020	South_America	Brazil	-22.22111N54.80556W
SRR13358449	PRJNA684454	chicken	2020	South_America	Brazil	-22.22111N54.80556W
SRR13358460	PRJNA684454	chicken	2020	South_America	Brazil	-22.9527N46.54418W
SRR13358463	PRJNA684454	chicken	2020	South_America	Brazil	-22.9527N46.54418W
SRR13358464	PRJNA684454	chicken	2020	South_America	Brazil	-22.9527N46.54418W
SRR13400966	PRJNA684454	chicken	2020	South_America	Brazil	-3.7737N38.5748W
SRR13400967	PRJNA684454	chicken	2020	South_America	Brazil	-3.7737N38.5748W
SRR13400968	PRJNA684454	chicken	2020	South_America	Brazil	-3.7737N38.5748W
SRR13400972	PRJNA684454	chicken	2020	South_America	Brazil	-3.7737N38.5748W
SRR13400973	PRJNA684454	chicken	2020	South_America	Brazil	-3.7737N38.5748W
SRR13400974	PRJNA684454	chicken	2020	South_America	Brazil	-3.7737N38.5748W
SRR13400976	PRJNA684454	chicken	2020	South_America	Brazil	-3.7737N38.5748W
SRR13400977	PRJNA684454	chicken	2020	South_America	Brazil	-3.7737N38.5748W
SRR13400978	PRJNA684454	chicken	2020	South_America	Brazil	-3.7737N38.5748W
SRR13400979	PRJNA684454	chicken	2020	South_America	Brazil	-3.7737N38.5748W
SRR13400980	PRJNA684454	chicken	2020	South_America	Brazil	-3.7737N38.5748W
SRR13400981	PRJNA684454	chicken	2020	South_America	Brazil	-3.7737N38.5748W
SRR13400989	PRJNA684454	chicken	2020	South_America	Brazil	-3.7737N38.5748W
SRR13400990	PRJNA684454	chicken	2020	South_America	Brazil	-3.7737N38.5748W
SRR13400991	PRJNA684454	chicken	2020	South_America	Brazil	-3.7737N38.5748W
SRR13400993	PRJNA684454	chicken	2020	South_America	Brazil	-3.7737N38.5748W
SRR13400994	PRJNA684454	chicken	2020	South_America	Brazil	-3.7737N38.5748W
SRR16990452	PRJNA782068	chicken	2022	Europe	Spain	
SRR16990453	PRJNA782068	chicken	2022	Europe	Spain	
SRR17283852	PRJNA688069	chicken	2018	North_America	USA	33.57N83.23W
SRR2329267	PRJNA293646	chicken	2015	Asia	China	39.9N116.3E
SRR2329455	PRJNA293646	chicken	2015	Asia	China	39.9N116.3E
SRR2329557	PRJNA293646	chicken	2015	Asia	China	39.9N116.3E
SRR2329607	PRJNA293646	chicken	2015	Asia	China	39.9N116.3E
SRR23946404	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946405	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946406	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946407	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946408	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946409	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946410	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946411	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946412	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946413	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946414	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946415	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946416	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946417	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946418	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946419	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946420	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946421	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946422	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946423	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946424	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946425	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946426	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946427	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946428	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946429	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946430	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946431	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946432	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946433	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946434	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946435	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946436	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946437	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946438	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946439	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946440	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946441	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946442	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946443	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946444	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946445	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946446	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946447	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946448	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946449	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946450	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946451	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946452	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946453	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946454	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946455	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946456	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946457	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946458	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946459	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946460	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946461	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946462	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946463	PRJNA947933	chicken	2022	Europe	Germany	
SRR23946464	PRJNA947933	chicken	2022	Europe	Germany	
SRR4022190	PRJNA338370	chicken	2017	Asia	China	36.50N120.20E
SRR4022191	PRJNA338370	chicken	2017	Asia	China	36.50N120.20E
SRR4022192	PRJNA338370	chicken	2017	Asia	China	36.50N120.20E
SRR4022196	PRJNA338370	chicken	2017	Asia	China	36.50N120.20E
SRR4022197	PRJNA338370	chicken	2017	Asia	China	36.50N120.20E
SRR4022238	PRJNA338370	chicken	2017	Asia	China	36.50N120.20E
SRR4022239	PRJNA338370	chicken	2017	Asia	China	36.50N120.20E
SRR4096731	PRJNA340908	chicken	2017	Asia	China	45.73N126.73E
SRR4096732	PRJNA340908	chicken	2017	Asia	China	45.73N126.73E
SRR4096733	PRJNA340908	chicken	2017	Asia	China	45.73N126.73E
SRR4096734	PRJNA340908	chicken	2017	Asia	China	45.73N126.73E
SRR4096735	PRJNA340908	chicken	2017	Asia	China	45.73N126.73E
SRR4096736	PRJNA340908	chicken	2017	Asia	China	45.73N126.73E
SRR4096737	PRJNA340908	chicken	2017	Asia	China	45.73N126.73E
SRR4096738	PRJNA340908	chicken	2017	Asia	China	45.73N126.73E
SRR4096739	PRJNA340908	chicken	2017	Asia	China	45.73N126.73E
SRR4096740	PRJNA340908	chicken	2017	Asia	China	45.73N126.73E
SRR4096741	PRJNA340908	chicken	2017	Asia	China	45.73N126.73E
SRR4096742	PRJNA340908	chicken	2017	Asia	China	45.73N126.73E
SRR4096743	PRJNA340908	chicken	2017	Asia	China	45.73N126.73E
SRR4096744	PRJNA340908	chicken	2017	Asia	China	45.73N126.73E
SRR4096745	PRJNA340908	chicken	2017	Asia	China	45.73N126.73E
SRR4096746	PRJNA340908	chicken	2017	Asia	China	45.73N126.73E
SRR4096747	PRJNA340908	chicken	2017	Asia	China	45.73N126.73E
SRR4096748	PRJNA340908	chicken	2017	Asia	China	45.73N126.73E
SRR4096749	PRJNA340908	chicken	2017	Asia	China	45.73N126.73E
SRR4096750	PRJNA340908	chicken	2017	Asia	China	45.73N126.73E
SRR4096752	PRJNA340908	chicken	2017	Asia	China	45.73N126.73E
SRR4096753	PRJNA340908	chicken	2017	Asia	China	45.73N126.73E
SRR4096754	PRJNA340908	chicken	2017	Asia	China	45.73N126.73E
SRR4096755	PRJNA340908	chicken	2017	Asia	China	45.73N126.73E
SRR4096756	PRJNA340908	chicken	2017	Asia	China	45.73N126.73E
SRR4096757	PRJNA340908	chicken	2017	Asia	China	45.73N126.73E
SRR4096758	PRJNA340908	chicken	2017	Asia	China	45.73N126.73E
SRR4096759	PRJNA340908	chicken	2017	Asia	China	45.73N126.73E
SRR4426297	PRJNA347599	chicken	2018	Asia	China	
SRR4426298	PRJNA347599	chicken	2018	Asia	China	
SRR4426299	PRJNA347599	chicken	2018	Asia	China	
SRR4426302	PRJNA347599	chicken	2018	Asia	China	
SRR4426303	PRJNA347599	chicken	2018	Asia	China	
SRR4426304	PRJNA347599	chicken	2018	Asia	China	
SRR4426305	PRJNA347599	chicken	2018	Asia	China	
SRR4426306	PRJNA347599	chicken	2018	Asia	China	
SRR5377204	PRJNA360548	chicken	2016	Asia	China	22.34N113.49E
SRR5377218	PRJNA360548	chicken	2016	Asia	China	22.34N113.49E
SRR6323088	PRJNA417359	chicken	2019	Asia	China	
SRR6323089	PRJNA417359	chicken	2019	Asia	China	
SRR6323090	PRJNA417359	chicken	2019	Asia	China	
SRR6323091	PRJNA417359	chicken	2019	Asia	China	
SRR6323094	PRJNA417359	chicken	2019	Asia	China	
SRR6323100	PRJNA417359	chicken	2019	Asia	China	
SRR6323102	PRJNA417359	chicken	2019	Asia	China	
SRR6323104	PRJNA417359	chicken	2019	Asia	China	
SRR6323105	PRJNA417359	chicken	2019	Asia	China	
SRR6323106	PRJNA417359	chicken	2019	Asia	China	
SRR6323107	PRJNA417359	chicken	2019	Asia	China	
SRR6323111	PRJNA417359	chicken	2019	Asia	China	
SRR6323112	PRJNA417359	chicken	2019	Asia	China	
SRR6323115	PRJNA417359	chicken	2019	Asia	China	
SRR6323116	PRJNA417359	chicken	2019	Asia	China	
SRR6323117	PRJNA417359	chicken	2019	Asia	China	
SRR6323118	PRJNA417359	chicken	2019	Asia	China	
SRR6323119	PRJNA417359	chicken	2019	Asia	China	
SRR6323120	PRJNA417359	chicken	2019	Asia	China	
SRR6323123	PRJNA417359	chicken	2019	Asia	China	
SRR6323124	PRJNA417359	chicken	2019	Asia	China	
SRR6323125	PRJNA417359	chicken	2019	Asia	China	
SRR6323126	PRJNA417359	chicken	2019	Asia	China	
SRR6323127	PRJNA417359	chicken	2019	Asia	China	
SRR6323128	PRJNA417359	chicken	2019	Asia	China	
SRR6323129	PRJNA417359	chicken	2019	Asia	China	
SRR6323130	PRJNA417359	chicken	2019	Asia	China	
SRR6323131	PRJNA417359	chicken	2019	Asia	China	
SRR6323132	PRJNA417359	chicken	2019	Asia	China	
SRR6323133	PRJNA417359	chicken	2019	Asia	China	
SRR6323134	PRJNA417359	chicken	2019	Asia	China	
SRR6323135	PRJNA417359	chicken	2019	Asia	China	
SRR6323136	PRJNA417359	chicken	2019	Asia	China	
SRR6323137	PRJNA417359	chicken	2019	Asia	China	
SRR6323146	PRJNA417359	chicken	2019	Asia	China	
SRR6323147	PRJNA417359	chicken	2019	Asia	China	
SRR6323148	PRJNA417359	chicken	2019	Asia	China	
SRR6323149	PRJNA417359	chicken	2019	Asia	China	
SRR6323150	PRJNA417359	chicken	2019	Asia	China	
SRR6323151	PRJNA417359	chicken	2019	Asia	China	
SRR6323152	PRJNA417359	chicken	2019	Asia	China	
SRR6323153	PRJNA417359	chicken	2019	Asia	China	
SRR6323154	PRJNA417359	chicken	2019	Asia	China	
SRR6323155	PRJNA417359	chicken	2019	Asia	China	
SRR6323166	PRJNA417359	chicken	2019	Asia	China	
SRR6323167	PRJNA417359	chicken	2019	Asia	China	
SRR6323172	PRJNA417359	chicken	2019	Asia	China	
SRR6323176	PRJNA417359	chicken	2019	Asia	China	
SRR6323177	PRJNA417359	chicken	2019	Asia	China	
SRR6323178	PRJNA417359	chicken	2019	Asia	China	
SRR6323184	PRJNA417359	chicken	2019	Asia	China	
SRR6323185	PRJNA417359	chicken	2019	Asia	China	
SRR6323200	PRJNA417359	chicken	2019	Asia	China	
SRR6323202	PRJNA417359	chicken	2019	Asia	China	
SRR6323204	PRJNA417359	chicken	2019	Asia	China	
SRR6323205	PRJNA417359	chicken	2019	Asia	China	
SRR6323206	PRJNA417359	chicken	2019	Asia	China	
SRR6323211	PRJNA417359	chicken	2019	Asia	China	
SRR6323212	PRJNA417359	chicken	2019	Asia	China	
SRR6323213	PRJNA417359	chicken	2019	Asia	China	
SRR6323214	PRJNA417359	chicken	2019	Asia	China	
SRR6323215	PRJNA417359	chicken	2019	Asia	China	
SRR6323232	PRJNA417359	chicken	2019	Asia	China	
SRR6323233	PRJNA417359	chicken	2019	Asia	China	
SRR6323243	PRJNA417359	chicken	2019	Asia	China	
SRR6323244	PRJNA417359	chicken	2019	Asia	China	
SRR6323245	PRJNA417359	chicken	2019	Asia	China	
SRR6323247	PRJNA417359	chicken	2019	Asia	China	
SRR6323249	PRJNA417359	chicken	2019	Asia	China	
SRR6323250	PRJNA417359	chicken	2019	Asia	China	
SRR6323257	PRJNA417359	chicken	2019	Asia	China	
SRR6323258	PRJNA417359	chicken	2019	Asia	China	
SRR6323259	PRJNA417359	chicken	2019	Asia	China	
SRR6323260	PRJNA417359	chicken	2019	Asia	China	
SRR6323261	PRJNA417359	chicken	2019	Asia	China	
SRR6323262	PRJNA417359	chicken	2019	Asia	China	
SRR6323263	PRJNA417359	chicken	2019	Asia	China	
SRR6323264	PRJNA417359	chicken	2019	Asia	China	
SRR6323265	PRJNA417359	chicken	2019	Asia	China	
SRR6323266	PRJNA417359	chicken	2019	Asia	China	
SRR6323267	PRJNA417359	chicken	2019	Asia	China	
SRR6323268	PRJNA417359	chicken	2019	Asia	China	
SRR6323278	PRJNA417359	chicken	2019	Asia	China	
SRR6323279	PRJNA417359	chicken	2019	Asia	China	
SRR6323280	PRJNA417359	chicken	2019	Asia	China	
SRR6323281	PRJNA417359	chicken	2019	Asia	China	
SRR6323285	PRJNA417359	chicken	2019	Asia	China	
SRR6323286	PRJNA417359	chicken	2019	Asia	China	
SRR6323287	PRJNA417359	chicken	2019	Asia	China	
SRR6323288	PRJNA417359	chicken	2019	Asia	China	
SRR6323289	PRJNA417359	chicken	2019	Asia	China	
SRR6323291	PRJNA417359	chicken	2019	Asia	China	
SRR6323292	PRJNA417359	chicken	2019	Asia	China	
SRR6323293	PRJNA417359	chicken	2019	Asia	China	
SRR6323294	PRJNA417359	chicken	2019	Asia	China	
SRR6323295	PRJNA417359	chicken	2019	Asia	China	
SRR6323296	PRJNA417359	chicken	2019	Asia	China	
SRR6323309	PRJNA417359	chicken	2019	Asia	China	
SRR6323310	PRJNA417359	chicken	2019	Asia	China	
SRR6323311	PRJNA417359	chicken	2019	Asia	China	
SRR6323312	PRJNA417359	chicken	2019	Asia	China	
SRR6323314	PRJNA417359	chicken	2019	Asia	China	
SRR6323315	PRJNA417359	chicken	2019	Asia	China	
SRR6323316	PRJNA417359	chicken	2019	Asia	China	
SRR6323317	PRJNA417359	chicken	2019	Asia	China	
SRR6323318	PRJNA417359	chicken	2019	Asia	China	
SRR6323319	PRJNA417359	chicken	2019	Asia	China	
SRR6323320	PRJNA417359	chicken	2019	Asia	China	
SRR6323327	PRJNA417359	chicken	2019	Asia	China	
SRR6323328	PRJNA417359	chicken	2019	Asia	China	
SRR6323329	PRJNA417359	chicken	2019	Asia	China	
SRR6323330	PRJNA417359	chicken	2019	Asia	China	
SRR6323331	PRJNA417359	chicken	2019	Asia	China	
SRR6323332	PRJNA417359	chicken	2019	Asia	China	
SRR6323333	PRJNA417359	chicken	2019	Asia	China	
SRR6323334	PRJNA417359	chicken	2019	Asia	China	
SRR6323337	PRJNA417359	chicken	2019	Asia	China	
SRR6323338	PRJNA417359	chicken	2019	Asia	China	
SRR6323339	PRJNA417359	chicken	2019	Asia	China	
SRR6323340	PRJNA417359	chicken	2019	Asia	China	
SRR6323343	PRJNA417359	chicken	2019	Asia	China	
SRR6323344	PRJNA417359	chicken	2019	Asia	China	
SRR6323355	PRJNA417359	chicken	2019	Asia	China	
SRR6323356	PRJNA417359	chicken	2019	Asia	China	
SRR6323367	PRJNA417359	chicken	2019	Asia	China	
SRR6323368	PRJNA417359	chicken	2019	Asia	China	
SRR6323374	PRJNA417359	chicken	2019	Asia	China	
SRR6323390	PRJNA417359	chicken	2019	Asia	China	
SRR6323391	PRJNA417359	chicken	2019	Asia	China	
SRR6323392	PRJNA417359	chicken	2019	Asia	China	
SRR6323394	PRJNA417359	chicken	2019	Asia	China	
SRR6323397	PRJNA417359	chicken	2019	Asia	China	
SRR6323398	PRJNA417359	chicken	2019	Asia	China	
SRR6323415	PRJNA417359	chicken	2019	Asia	China	
SRR6323416	PRJNA417359	chicken	2019	Asia	China	
SRR6323427	PRJNA417359	chicken	2019	Asia	China	
SRR6323436	PRJNA417359	chicken	2019	Asia	China	
SRR6323438	PRJNA417359	chicken	2019	Asia	China	
SRR6323439	PRJNA417359	chicken	2019	Asia	China	
SRR6323446	PRJNA417359	chicken	2019	Asia	China	
SRR6323447	PRJNA417359	chicken	2019	Asia	China	
SRR6323449	PRJNA417359	chicken	2019	Asia	China	
